component_id,batch_id,component_family,measurement_name,upper_limit,profile_id,part_number,nominal_capacitance_nf,rated_voltage_v,package_code,dielectric,applied_voltage_v,voltage_stress_ratio,measurement_voltage_v,prior_storage_humidity_pct,tester_id,tester_channel,board_position,data_source,is_synthetic,generator_version,hours,measurement_value,temperature_c,measurement_temperature_c,capacitance_nf,dissipation_factor_pct,insulation_resistance_gohm
MLCC_C000990,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,57.0089871747,TESTER_3,3,150,synthetic,True,mlcc-synthetic-1.0.0,0,0.0223303914609,122.840680308,26.5854332302,104.016391805,0.897527332511,2.20739596756
MLCC_C000990,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,57.0089871747,TESTER_3,3,150,synthetic,True,mlcc-synthetic-1.0.0,24,0.0203209982915,122.809726151,26.5854332302,103.587030793,0.848220336872,2.42566902265
MLCC_C001055,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,57.7300666082,TESTER_3,10,169,synthetic,True,mlcc-synthetic-1.0.0,0,0.0311200481866,122.895784725,26.5854332302,94.5193583664,0.679473003569,1.5839312256
MLCC_C001055,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,57.7300666082,TESTER_3,10,169,synthetic,True,mlcc-synthetic-1.0.0,24,0.0276547693886,122.552679515,26.5854332302,93.9483360954,0.64015106084,1.78240560868
MLCC_C001093,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,47.989104766,TESTER_3,5,100,synthetic,True,mlcc-synthetic-1.0.0,0,0.024895101058,123.206515086,26.5854332302,97.3110503368,0.531441740119,1.97998859094
MLCC_C001093,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,47.989104766,TESTER_3,5,100,synthetic,True,mlcc-synthetic-1.0.0,24,0.0235645943534,122.786578718,26.5854332302,96.0596537048,0.476160814599,2.09178292339
MLCC_C001317,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,46.6624252794,TESTER_3,8,174,synthetic,True,mlcc-synthetic-1.0.0,0,0.0369980520677,122.706673319,26.5854332302,105.786730621,0.809210053998,1.33228679106
MLCC_C001317,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,46.6624252794,TESTER_3,8,174,synthetic,True,mlcc-synthetic-1.0.0,24,0.034423217568,122.288469409,26.5854332302,105.62630145,0.659619170687,1.43194098482
MLCC_C001367,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,67.3554417096,TESTER_3,12,154,synthetic,True,mlcc-synthetic-1.0.0,0,0.0202897248086,122.730921711,26.5854332302,102.233939775,0.729439030482,2.42940781751
MLCC_C001367,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,67.3554417096,TESTER_3,12,154,synthetic,True,mlcc-synthetic-1.0.0,24,0.0186854136408,122.810972861,26.5854332302,101.606398316,0.658919409023,2.63799437425
MLCC_C001487,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,68.3729310594,TESTER_3,2,78,synthetic,True,mlcc-synthetic-1.0.0,0,0.0356552038021,122.729440897,26.5854332302,100.0687079,0.698148284948,1.38246345018
MLCC_C001487,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,68.3729310594,TESTER_3,2,78,synthetic,True,mlcc-synthetic-1.0.0,24,0.042163779656,122.751881743,26.5854332302,99.8437046197,0.668055740751,1.16906065982
MLCC_C001539,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,55.9222863656,TESTER_3,14,46,synthetic,True,mlcc-synthetic-1.0.0,0,0.0306337438184,123.146024856,26.5854332302,107.559961876,0.715236871216,1.60907580729
MLCC_C001539,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,55.9222863656,TESTER_3,14,46,synthetic,True,mlcc-synthetic-1.0.0,24,0.124094971131,122.50729646,26.5854332302,106.623031152,0.704721007335,0.397212035392
MLCC_C001548,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,50.0796112571,TESTER_3,3,14,synthetic,True,mlcc-synthetic-1.0.0,0,0.024040444594,122.759134084,26.5854332302,102.837518842,0.689012237332,2.05037872208
MLCC_C001548,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,50.0796112571,TESTER_3,3,14,synthetic,True,mlcc-synthetic-1.0.0,24,0.021911957805,123.045337972,26.5854332302,102.753553552,0.654695974986,2.24954869408
MLCC_C001625,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,55.3554643726,TESTER_3,4,4,synthetic,True,mlcc-synthetic-1.0.0,0,0.0380167778519,122.773047693,26.5854332302,91.1034713793,0.758734415983,1.29658584578
MLCC_C001625,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,55.3554643726,TESTER_3,4,4,synthetic,True,mlcc-synthetic-1.0.0,24,0.0317495148711,122.821367531,26.5854332302,90.668461278,0.716185552689,1.55252816508
MLCC_C001652,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,57.2812388185,TESTER_3,15,130,synthetic,True,mlcc-synthetic-1.0.0,0,0.0308354637587,122.777680878,26.5854332302,97.39343483,0.851844972941,1.5985495289
MLCC_C001652,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,57.2812388185,TESTER_3,15,130,synthetic,True,mlcc-synthetic-1.0.0,24,0.0275441977468,122.885613299,26.5854332302,96.2522664671,0.829706276301,1.78956078221
MLCC_C001733,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,58.9281130483,TESTER_3,7,83,synthetic,True,mlcc-synthetic-1.0.0,0,0.0404879985727,122.867242794,26.5854332302,99.1540315027,0.653129023864,1.21744758454
MLCC_C001733,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,58.9281130483,TESTER_3,7,83,synthetic,True,mlcc-synthetic-1.0.0,24,0.0658195924992,122.757377847,26.5854332302,98.1349237828,0.656177662824,0.748895795208
MLCC_C001851,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,53.9470543617,TESTER_3,5,121,synthetic,True,mlcc-synthetic-1.0.0,0,0.0429099523226,123.024480066,26.5854332302,92.5219794389,0.83581304924,1.14873155054
MLCC_C001851,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,53.9470543617,TESTER_3,5,121,synthetic,True,mlcc-synthetic-1.0.0,24,0.0421811207366,122.845654506,26.5854332302,92.5513810887,0.853019784165,1.16858004729
MLCC_C001872,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,60.4006449373,TESTER_3,1,3,synthetic,True,mlcc-synthetic-1.0.0,0,0.0252381324774,122.798039546,26.5854332302,98.5369226534,0.558780160824,1.95307700001
MLCC_C001872,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,60.4006449373,TESTER_3,1,3,synthetic,True,mlcc-synthetic-1.0.0,24,0.0209942398396,123.069074569,26.5854332302,98.8910308523,0.59436985564,2.3478828689
MLCC_C001944,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,55.4642077989,TESTER_3,6,157,synthetic,True,mlcc-synthetic-1.0.0,0,0.061719228358,122.877828169,26.5854332302,97.4497779002,0.642297028177,0.798649260147
MLCC_C001944,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,55.4642077989,TESTER_3,6,157,synthetic,True,mlcc-synthetic-1.0.0,24,0.0545854834711,122.702116475,26.5854332302,97.4124842553,0.632023111255,0.903024264521
MLCC_C001994,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,52.1382948831,TESTER_3,9,38,synthetic,True,mlcc-synthetic-1.0.0,0,0.0221315027575,122.745920886,26.5854332302,102.017402783,0.607506750072,2.22723312579
MLCC_C001994,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,52.1382948831,TESTER_3,9,38,synthetic,True,mlcc-synthetic-1.0.0,24,0.0196328162379,122.794433216,26.5854332302,101.862716053,0.700319998857,2.51069512737
MLCC_C002008,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,51.1736603822,TESTER_3,10,129,synthetic,True,mlcc-synthetic-1.0.0,0,0.0284521711075,122.767857413,26.5854332302,98.5823515255,0.742680755399,1.7324518357
MLCC_C002008,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,51.1736603822,TESTER_3,10,129,synthetic,True,mlcc-synthetic-1.0.0,24,0.0268411911836,123.204592779,26.5854332302,97.3060163981,0.746316507332,1.83643176369
MLCC_C002096,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,62.684039413,TESTER_3,2,115,synthetic,True,mlcc-synthetic-1.0.0,0,0.0284418790353,122.815277508,26.5854332302,103.559589879,1.02281596954,1.73307874644
MLCC_C002096,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,62.684039413,TESTER_3,2,115,synthetic,True,mlcc-synthetic-1.0.0,24,0.0244721433194,122.761716906,26.5854332302,103.038775927,1.05854862639,2.01420919376
MLCC_C002146,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,63.1816674837,TESTER_3,15,36,synthetic,True,mlcc-synthetic-1.0.0,0,0.0264792649192,122.745660785,26.5854332302,100.731025277,0.700726593505,1.86153264509
MLCC_C002146,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,63.1816674837,TESTER_3,15,36,synthetic,True,mlcc-synthetic-1.0.0,24,0.0266074650517,122.644754293,26.5854332302,99.7449416394,0.721623888015,1.85256340539
MLCC_C002227,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,68.6186603976,TESTER_3,4,133,synthetic,True,mlcc-synthetic-1.0.0,0,0.0391565674752,122.499672954,26.5854332302,92.8831921501,0.745106637145,1.25884415421
MLCC_C002227,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,68.6186603976,TESTER_3,4,133,synthetic,True,mlcc-synthetic-1.0.0,24,0.0298500219593,122.657354431,26.5854332302,92.0211604643,0.672509940601,1.65132260647
MLCC_C002228,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,50.131683061,TESTER_3,4,71,synthetic,True,mlcc-synthetic-1.0.0,0,0.0308338684315,123.050942295,26.5854332302,99.6082632462,0.892740019836,1.59863223697
MLCC_C002228,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,50.131683061,TESTER_3,4,71,synthetic,True,mlcc-synthetic-1.0.0,24,0.0230912115042,122.888393049,26.5854332302,99.3704360785,0.876828984382,2.13466565217
MLCC_C002298,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,55.9220703053,TESTER_3,9,194,synthetic,True,mlcc-synthetic-1.0.0,0,0.0374293846827,122.653089888,26.5854332302,103.589820789,0.811910942751,1.31693364673
MLCC_C002298,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,55.9220703053,TESTER_3,9,194,synthetic,True,mlcc-synthetic-1.0.0,24,0.034645029745,122.634562004,26.5854332302,103.48080944,0.845246157968,1.4227730912
MLCC_C002314,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,32.536243965,TESTER_3,11,190,synthetic,True,mlcc-synthetic-1.0.0,0,0.0355106662933,122.853731117,26.5854332302,100.908690443,0.893061568092,1.38809043057
MLCC_C002314,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,32.536243965,TESTER_3,11,190,synthetic,True,mlcc-synthetic-1.0.0,24,0.0221366744588,122.719870128,26.5854332302,100.440035612,0.77077215402,2.22671278636
MLCC_C002321,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,67.2509572968,TESTER_3,5,63,synthetic,True,mlcc-synthetic-1.0.0,0,0.0293428499002,122.908901409,26.5854332302,101.209768683,0.73072544651,1.67986464275
MLCC_C002321,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,67.2509572968,TESTER_3,5,63,synthetic,True,mlcc-synthetic-1.0.0,24,0.0279420646864,122.708447037,26.5854332302,101.26619243,0.700190616736,1.76407923388
MLCC_C002322,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,60.3753545568,TESTER_3,12,12,synthetic,True,mlcc-synthetic-1.0.0,0,0.0343165920836,122.65061926,26.5854332302,102.184450843,0.796039495026,1.43639018539
MLCC_C002322,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,60.3753545568,TESTER_3,12,12,synthetic,True,mlcc-synthetic-1.0.0,24,0.0289062772493,122.759899771,26.5854332302,101.748661404,0.77039025648,1.70523570503
MLCC_C002329,MLCC_B002,MLCC_X7R,leakage_ua,0.25,SIM_X7R_100N_50V,FICTIONAL-MLCC-02,100,50,0805,X7R,45.6771751333,0.913543502666,49.292016065,40.2252382129,TESTER_3,10,21,synthetic,True,mlcc-synthetic-1.0.0,0,0.0249679657992,122.969923108,26.5854332302,99.9452563534,0.403256663414,1.97421033261
